Date,nSPY,n%IRX,n%IRXsmoothed,ntbillEC,nabsmM(5),nabsmM(1),nSELL,ySPY,y%IRX,y%IRXsmoothed,ytbillEC,yabsmM(5),yabsmM(1),ySELL,dSPY,d%IRX,d%IRXsmoothed,dtbillEC,dabsmM(5),dabsmM(1),dSELL,nysellERR,ndsellERR
2007-03-30,106.6759,4.895,1.0001896595062485,125.44414125261797,0.020712475606711855,0.007381376773361259,,106.67741399999998,4.895,1.0001896595062485,16.17367307060869,0.02090734749025369,0.007379138363770021,,106.6759,12.5442358460531,1.0004690630149171,12.5442358460531,0.020710740069712852,0.0073775795784647435,,,
2007-04-30,111.4012,4.725,1.0001832218657944,125.9169490774445,0.04587135885716309,0.040526782539502815,,111.402771,4.725,1.0001832218657944,16.234632786284614,0.045871620585793194,0.04052668819974259,,111.4012,12.5915970013922,1.0004707333790364,12.5915970013922,0.0458649901336583,0.040520321818868554,,,
2007-05-31,115.18,4.59,1.000178102202672,126.42447578266773,0.06719835794234919,0.029889993531754033,,115.181595,4.59,1.000178102202672,16.300068851475995,0.06719570618696835,0.029889730617958188,,115.18,12.6424139903324,1.0004725248476232,12.6424139903324,0.06718696068401453,0.02988485414842068,,,
2007-06-29,113.4956,4.67,1.000181136871075,126.89859538775283,0.035537716555042786,-0.018374286737688816,,113.497482,4.67,1.000181136871075,16.36119769665315,0.03553878222318696,-0.018371592510487256,,113.4956,12.689787322439498,1.0004741941909425,12.689787322439498,0.0355259437135389,-0.018371241240262792,,,
2007-07-31,109.9421,4.81,1.0001864419860598,127.39501502886914,0.02273704272064525,-0.03522152341265494,,109.94389299999999,4.81,1.0001864419860598,16.422189697815746,0.022923955368038706,-0.03503769331400386,,109.9421,12.739361432507698,1.00047594033708,12.739361432507698,0.02272990575904199,-0.035216198537164844,,,
2007-08-31,111.3529,3.99,1.0001552682222439,127.87146202685982,0.02449326604374291,0.009092290261491831,,111.354767,3.99,1.0001552682222439,16.48360735203231,0.024682878898238725,0.009092754060325836,,111.3529,12.787404165664402,1.0004776318140638,12.787404165664402,0.024458214737150374,0.00906100476797822,,,
2007-09-28,115.6637,3.7,1.0001441847160273,128.23752627531465,0.019833177177864147,0.03585020501016856,,115.66578700000001,3.7,1.0001441847160273,16.530795827408298,0.02002402671042014,0.03585153160725807,,115.6637,12.824153443512401,1.0004789251894393,12.824153443512401,0.019793426327270325,0.03583909137704078,,,
2007-10-31,117.2328,3.82,1.0001487747341609,128.68343527306007,-4.5516394573175134e-05,0.010088842525784347,,117.234978,3.82,1.0001487747341609,16.588276900331586,0.00014595270321482445,0.010089384498021436,,117.2328,12.868686678019099,1.0004804919556731,12.868686678019099,-7.536344742331558e-05,0.01009344781922783,,,
2007-11-30,112.6921,3.07,1.0001199999893458,129.02619847711296,-0.023845736975021015,-0.041395949883071936,SELL,112.694176,3.07,1.0001199999893458,16.63048524878739,-0.023536657308514397,-0.04127695329582004,SELL,112.6921,12.903335147391699,1.0004817105307167,12.903335147391699,-0.023907891429411854,-0.04142479781099284,SELL,,
2007-12-31,111.4234,3.14,1.0001226944415644,129.3241760225754,-0.0016696879260909014,-0.013567543918472702,SELL,111.42516299999998,3.14,1.0001226944415644,16.66700141400883,-0.001434410563821098,-0.013456416127710757,SELL,111.4234,12.933099710437698,1.0004827570430248,12.933099710437698,-0.0017343928698665412,-0.01356484357491372,SELL,,
2008-01-31,104.6866,1.87,1.0000735237527938,129.61441248516346,-0.07349691290478289,-0.06270552282374442,SELL,104.688286,1.87,1.0000735237527938,16.70440641963986,-0.07326211596639676,-0.06270525723548859,SELL,104.6866,12.962762197272598,1.0004837996930904,12.962762197272598,-0.07357976549963041,-0.06275480024102953,SELL,,
2008-02-29,101.9813,1.785,1.0000702110342465,129.82859613618214,-0.13070188627378465,-0.027494361666435707,SELL,101.982895,1.785,1.0000702110342465,16.732009914393714,-0.13046887094494541,-0.02749481473113724,SELL,101.9813,12.984225755123001,1.00048455397699,12.984225755123001,-0.13077677250469366,-0.02749767962618177,SELL,,
2008-03-31,101.0693,1.275,1.000050276672959,129.95422420777388,-0.14775054721084446,-0.009910461600612042,SELL,101.070892,1.275,1.000050276672959,16.74820057039675,-0.1475184377741926,-0.009910351152761399,SELL,101.0693,12.997048953903,1.0004850045486395,12.997048953903,-0.14785001297021538,-0.00993041424814578,SELL,,
2008-04-30,105.8865,1.34,1.000052822879443,130.09747505590576,-0.068693884461415,0.04656002877779897,,105.88819099999999,1.34,1.000052822879443,16.76666240917898,-0.06858181060199631,0.0465602575434092,,105.8865,13.0113427037729,1.0004855067313558,13.0113427037729,-0.06876161575054496,0.046562577656374726,,,
2008-05-30,107.4871,1.85,1.0000727445373616,130.28327200633547,-0.04274362447831137,0.013688049244507061,,107.488823,1.85,1.0000727445373616,16.79060749145802,-0.04274342450353785,0.013688110049493218,,107.4871,13.029665118155998,1.00048615036074,13.029665118155998,-0.042793941161509585,0.013707997902113078,,,
2008-06-30,98.50395999999999,1.705,1.0000670906634397,130.4805313309206,-0.0657408341253557,-0.08508820213361434,SELL,98.505371,1.705,1.0000670906634397,16.816029818070895,-0.06574250983590613,-0.08508976510344912,SELL,98.50395999999999,13.0494668510026,1.0004868458387586,13.0494668510026,-0.06574730976791121,-0.08509386418808518,SELL,,
2008-07-31,97.61882,1.635,1.000064358332904,130.66207110672832,-0.049197064652491296,-0.010377148592667473,SELL,97.620209,1.635,1.000064358332904,16.838240732729254,-0.04912756258719808,-0.010306744247078226,SELL,97.61882,13.067658498280098,1.0004874846602945,13.067658498280098,-0.04920295454800705,-0.010379884548659457,SELL,,
2008-08-29,99.1274,1.69,1.0000665053217577,130.8463080315407,-0.02607814994803548,0.014043756319000344,,99.128838,1.69,1.0000665053217577,16.86198309090231,-0.026008486697739697,0.014044038378386858,,99.1274,13.086056143447099,1.0004881306115836,13.086056143447099,-0.0260618109826799,0.014045906192184265,,,
2008-09-30,89.79215,0.9,1.0000355551613216,130.96117595045314,-0.15863511641079575,-0.09505214892843994,SELL,89.793518,0.9,1.0000355551613216,16.876785961044593,-0.1585648710643488,-0.09505148895305959,SELL,89.79215,13.0979495433035,1.0004885481395935,13.0979495433035,-0.1586524981491324,-0.0950831251581652,SELL,,
2008-10-31,74.95969000000001,0.435,1.0000172246169865,131.0339739484385,-0.3083789468384207,-0.1657424750387445,SELL,74.960823,0.435,1.0000172246169865,16.8861673385519,-0.30830877828619907,-0.16574257554411387,SELL,74.95969000000001,13.1054705833041,1.0004888121495865,13.1054705833041,-0.3084347857069204,-0.16576081545666044,SELL,,
2008-11-28,69.742,0.03,1.0000011902983632,131.05046068890712,-0.2963557815113841,-0.0697324315833523,SELL,69.743042,,,,-0.29615829138227856,-0.0696067731273442,SELL,69.742,13.107329681680698,1.0004888774065561,13.107329681680698,-0.29642196964562106,-0.06974846790033151,SELL,,
2008-12-31,70.42548000000001,0.09,1.000003569828764,131.05246233319605,-0.28155436452557814,0.009784846599950825,,70.42627,,,,-0.2814150392177167,0.009796360760977452,,70.42548000000001,13.1074986913346,1.0004888833389798,13.1074986913346,-0.28161533443553155,0.009787226158205042,,,
2009-01-30,64.64255,0.22,1.0000087206076413,131.06436424303772,-0.34955064339262576,-0.08220499021699634,SELL,64.64328,0.22,1.0000087206076413,16.889999944123332,-0.34954777229663825,-0.0823410703281926,SELL,64.64255,13.1086215675123,1.0004889227529379,13.1086215675123,-0.3496085239005845,-0.08219983901526273,SELL,,
2009-02-27,57.696769999999994,0.25,1.0000099083038432,131.09223091046806,-0.3584415391774822,-0.1076616591045203,SELL,57.697407,0.25,1.0000099083038432,16.893591065280177,-0.35843927100532447,-0.10766188437465118,SELL,57.696769999999994,13.1113931266405,1.0004890200354737,13.1113931266405,-0.3584672114458203,-0.10766047116756305,SELL,,
2009-03-31,62.50386999999999,0.2,1.000007928613426,131.11499462208906,-0.16678522724306244,0.08314297586896657,,62.504222999999996,0.2,1.000007928613426,16.89652457882696,-0.16678815955697734,0.08313713379206877,,62.50386999999999,13.113695835422499,1.0004891008594194,13.113695835422499,-0.1667945289207614,0.08314099585048274,,,
2009-04-30,68.71339,0.125,1.0000049572321301,131.1309822945314,-0.015363220459888138,0.09922423222243948,,68.713753,0.125,1.0000049572321301,16.898584877888553,-0.015493671314641855,0.09922383114237965,,68.71339,13.115333840832902,1.0004891583516062,13.115333840832902,-0.015359451230277266,0.09922126049356028,,,
2009-05-29,72.72991999999999,0.13,1.0000051553931764,131.14803715948815,0.031992392945303205,0.05832332173585697,,72.730347,0.13,1.0000051553931764,16.90078270389435,0.0318506353828345,0.05832394433934818,,72.72991999999999,13.1170370188188,1.0004892181303995,13.1170370188188,0.03199397965786521,0.0583235199216523,,,
2009-06-30,72.68243000000001,0.18,1.0000071364617398,131.1666543713263,0.12359396799261235,-0.0007949194353188416,,72.682716,0.18,1.0000071364617398,16.903181866387694,0.12358569500073346,-0.0007968542698179037,,72.68243000000001,13.118873067779699,1.0004892825717449,13.118873067779699,0.12359238262166716,-0.0007929380996744007,,,
2009-07-31,78.10497,0.175,1.000006938399206,131.18636588818094,0.3529966926260748,0.07445564766694424,,78.105232,0.175,1.000006938399206,16.90572204975864,0.3529862880629806,0.07445502389698411,,78.10497,13.120847149953999,1.0004893518565952,13.120847149953999,0.35299372060943024,0.07445544957602657,,,
2009-08-31,80.99014,0.13,1.0000051553931764,131.20402641397,0.2950829704898361,0.03680502507862782,,80.99041700000001,0.13,1.0000051553931764,16.90799792605281,0.2950800842210428,0.036805093215068974,,80.99014,13.122636897700698,1.0004894146707735,13.122636897700698,0.2950801954007811,0.03680324184175876,,,
2009-09-30,83.86208,0.115,1.0000045608804664,131.2162552462706,0.21981169146421653,0.03536716121325201,,83.86215200000001,0.115,1.0000045608804664,16.909573830976065,0.21980629185085676,0.03536450876955155,,83.86208,13.12386779144,1.000489457870465,13.12386779144,0.21981129485661377,0.03536656664783733,,,
2009-10-30,82.2498,0.045,1.0000017853142142,131.22356884191927,0.13031765857387945,-0.019281112723466887,,82.249863,0.045,1.0000017853142142,16.910516319277978,0.13031188530895887,-0.01928120353645868,,82.2498,13.1246357041118,1.000489484821044,13.1246357041118,0.13031428656001487,-0.01928388843946527,,,
2009-11-30,87.31696,0.05,1.0000019836330851,131.22791597031525,0.20088188511314775,0.06157383066528266,,87.317001,0.05,1.0000019836330851,16.91104968734547,0.2008793097320627,0.06157510303477198,,87.31696,13.125067889499302,1.0004894999888947,13.125067889499302,0.20087672988808536,0.061574028990333485,,,
2009-12-31,88.98494000000001,0.05,1.0000019836330851,131.2327057378095,0.13894609333821628,0.019066089396452712,,88.984848,0.05,1.0000019836330851,16.911630033832996,0.13894486396705985,0.019066739258112086,,88.98494000000001,13.125546949332499,1.0004895168017696,13.125546949332499,0.1389411368317195,0.0190660893964536,,,
2010-01-29,85.75101,0.07,1.0000027768098643,131.2377298696633,0.05852645022787928,-0.03638072591036845,,85.750893,0.07,1.0000027768098643,16.912277481118906,0.058525154291514836,-0.0363810444309397,,85.75101,13.1260390384183,1.0004895340718398,13.1260390384183,0.058524071040163106,-0.036379932705429385,,,
2010-02-26,88.42599,0.115,1.0000045608804664,131.2471258493691,0.0541863519345247,0.031123139505956576,,88.425888,0.115,1.0000045608804664,16.913488317485463,0.05418800018078462,0.0311233569938838,,88.42599,13.1269553792769,1.000489566231002,13.1269553792769,0.054186351934527366,0.03112492369615394,,,
2010-03-31,93.80964,0.15,1.0000059479388148,131.26385959646038,0.1402384699162007,0.06075562017938929,,93.809242,0.15,1.0000059479388148,16.915644753552957,0.1402365274656019,0.06075234297258336,,93.80964,13.128610829871599,1.000489624328708,13.128610829871599,0.1402426337941287,0.06075700740633683,,,
2010-04-30,95.26088,0.155,1.0000061460505927,131.2804643539702,0.09057753664974433,0.015343552824857332,,95.260452,0.155,1.0000061460505927,16.917784567056227,0.0905743055082815,0.01534329866099382,,95.26088,13.1302689858212,1.0004896825205087,13.1302689858212,0.09058170070844018,0.015343750960475244,,,
2010-05-28,87.69197,0.15,1.0000059479388148,131.29603006195697,-0.015012746139377975,-0.07957311464389583,SELL,87.69158900000001,0.15,1.0000059479388148,16.919790480850406,-0.015016008905859968,-0.07957297824464593,SELL,87.69197,13.1318284216979,1.0004897372470238,13.1318284216979,-0.015008779944326256,-0.07957331277798518,SELL,,
2010-06-30,83.15491,0.17,1.0000067403268253,131.30894415524003,-0.030817497830876173,-0.05183696134458293,SELL,83.154335,0.17,1.0000067403268253,16.921454687700358,-0.03082288019067192,-0.05183939843587215,SELL,83.15491,13.1331096434582,1.000489782209389,13.1331096434582,-0.03081353218989502,-0.05183616888397358,SELL,,
2010-07-30,88.83444,0.14,1.000005551685703,131.32513833446507,0.0040247232167665015,0.06817726820642211,,88.83382399999999,0.14,1.000005551685703,16.92354159100862,0.004018915767592723,0.06817724743592657,,88.83444,13.1347449469749,1.0004898395969328,13.1347449469749,0.004025714605431663,0.06817607942530812,,,
2010-08-31,84.83861999999999,0.135,1.0000053535443671,131.34175141845895,-0.09622344283106321,-0.0451070312793449,SELL,84.838074,0.135,1.0000053535443671,16.925682477525008,-0.0962254262258071,-0.04510655519947915,SELL,84.83861999999999,13.1364091404691,1.0004898979974612,13.1364091404691,-0.09622403757504128,-0.045107229444687924,SELL,,
2010-09-30,92.43642,0.155,1.0000061460505927,131.35719486209132,-0.03023421432947071,0.08943833001850399,,92.435677,0.155,1.0000061460505927,16.927672635418133,-0.03023765426787539,0.08943658431088641,,92.43642,13.1379433356645,1.0004899518352808,13.1379433356645,-0.030234214329467157,0.08943912261304421,,,
2010-10-29,95.96769,0.11,1.0000043626898472,131.3709481026326,0.09380200502574088,0.038097449108607684,,95.96691899999999,0.11,1.0000043626898472,16.92936776825031,0.0938025311104913,0.0381020146021771,,95.96769,13.1393423246014,1.0004900009278224,13.1393423246014,0.09380041887914592,0.03809566556892219,,,
2010-11-30,95.96769,0.16,1.0000063441525198,131.38522344526277,0.15350234994093026,-0.00010866438003476198,,95.96691899999999,0.16,1.0000063441525198,16.931106682316614,0.15351157318177844,-0.00010271583027243736,,95.96769,13.1407440653089,1.0004900501163212,13.1407440653089,0.15350195353899676,-0.00010668271461922174,,,
2010-12-31,102.3832,0.115,1.0000045608804664,131.39981323688727,0.15194834816361213,0.06673968270557573,,102.382538,0.115,1.0000045608804664,16.932986812455987,0.15195940265214158,0.06674135559362315,,102.3832,13.1422267272013,1.0004901021437655,13.1422267272013,0.1519473567994991,0.06673789924363271,,,
2011-01-31,104.7687,0.145,1.0000057498171853,131.41469018991396,0.23436220533069796,0.023186502066463666,,104.76804399999999,0.145,1.0000057498171853,16.934903947976995,0.2343729351947701,0.02318671132495398,,104.7687,13.143699049771199,1.0004901538077253,13.143699049771199,0.23436260182129676,0.02318769113094965,,,
2011-02-28,108.4081,0.135,1.0000053535443671,131.426911906663,0.1722548311976877,0.0346444729281441,,108.407402,0.135,1.0000053535443671,16.936478913446425,0.17226722119037197,0.034644289549546015,,108.4081,13.144926637788599,1.000490196883411,13.144926637788599,0.17225403827509078,0.03464407662060087,,,
2011-03-31,108.4214,0.09,1.000003569828764,131.43772913481914,0.12926148206413468,4.0378523446849e-05,,108.420441,0.09,1.000003569828764,16.9378728878913,0.1292665165558735,3.79717286957959e-05,,108.4214,13.146031993251901,1.0004902356695955,13.146031993251901,0.12926068880284003,3.859466739775108e-05,,,
2011-04-29,111.5614,0.04,1.0000015869854708,131.44276119790624,0.16205123523920117,0.028922787491723945,,111.560455,0.04,1.0000015869854708,16.938521350440787,0.16205072755537864,0.02892317278501233,,111.5614,13.1465613535269,1.0004902542443603,13.1465613535269,0.16204647599639022,0.028920804575665482,,,
2011-05-31,110.3103,0.04,1.0000015869854708,131.44596849988685,0.07707453039740697,-0.011238853060758891,,110.30936399999999,0.04,1.0000015869854708,16.938934663068896,0.07707235479078212,-0.011238867381760609,,110.3103,13.1468821394864,1.0004902655004022,13.1468821394864,0.07707155546252409,-0.011238853060760445,,,
2011-06-30,108.4491,0.015,1.000000595193634,131.44917591010707,0.03486639326107843,-0.016896805459078235,,108.44846299999999,0.015,1.000000595193634,16.939347989645423,0.03486679457143271,-0.016894238066618494,,108.4491,13.147215975552498,1.0004902772143247,13.147215975552498,0.034861237287928226,-0.01689779727452445,,,
2011-07-29,106.2796,0.09,1.000003569828764,131.45212238519812,-0.019825963009769576,-0.0200271917523831,SELL,106.279022,0.09,1.000003569828764,16.93972769051889,-0.01982498249213771,-0.02002676521837643,SELL,106.2796,13.147471565673099,1.0004902861826641,13.147471565673099,-0.019827747061161083,-0.020024217061193728,SELL,,
2011-08-31,100.4368,0.015,1.000000595193634,131.45397390735496,-0.07376772590324843,-0.054989828372878025,SELL,100.436256,0.015,1.000000595193634,16.939966289033553,-0.07376454960850898,-0.054989807446637395,SELL,100.4368,13.147695859170101,1.0004902940528273,13.147695859170101,-0.07377070090425064,-0.0549928030481357,SELL,,
2011-09-30,93.46437,0.01,1.0000003968056357,131.45483457963977,-0.16230772671939342,-0.06942761609961123,SELL,93.463875,0.01,1.0000003968056357,16.94007720054925,-0.16230506712107018,-0.0694275042382273,SELL,93.46437,13.1477845498085,1.0004902971648606,13.1477845498085,-0.16230891700807637,-0.06942781448882873,SELL,,
2011-10-31,103.6657,0.005,1.000000198407758,131.45613860242887,-0.06031290654902721,0.10913680625001176,,103.665207,0.005,1.000000198407758,16.94024524493339,-0.06030940168303367,0.10913740570760355,,103.6657,13.147917583432,1.0004903018328242,13.147917583432,-0.06031429523389786,0.10913660785020474,,,
2011-11-30,103.2445,0.015,1.000000595193634,131.4569992862789,-0.04805069378562843,-0.004069607703265032,SELL,103.243935,0.015,1.000000595193634,16.940346075153307,-0.048049716535651155,-0.004069726372301519,SELL,103.2445,13.1479984499612,1.0004903046703146,13.1479984499612,-0.04805069378563176,-0.004069210915031873,SELL,,
2011-12-30,104.3233,0.005,1.000000198407758,131.457703492749,-0.01844956463131897,0.010443625820520941,,104.32268499999999,0.005,1.000000198407758,16.94043682346931,-0.018449417660288958,0.010443198712384083,,104.3233,13.148074099888198,1.0004903073247604,13.148074099888198,-0.018452936194799374,0.010443229032600865,,,
2012-01-31,109.1613,0.055,1.0000021819420846,131.46049389288012,0.08681597218602732,0.0463538401393242,,109.16056100000002,0.055,1.0000021819420846,16.940796411351016,0.08681509637500873,0.04635292490852927,,109.1613,13.148327108649099,1.000490316202456,13.148327108649099,0.08681755900971688,0.0463558237114281,,,
2012-02-29,113.8995,0.075,1.000002975079388,131.46915018840835,0.21853195612465925,0.043339645481243805,,113.898743,0.075,1.000002975079388,16.94191191408402,0.2185309061184708,0.04333977443495107,,113.8995,13.149182459098899,1.0004903462152663,13.149182459098899,0.21853453467151152,0.04334043866840798,,,
2012-03-30,117.5628,0.065,1.0000025785304731,131.4775988946877,0.13389362646714176,0.0320983005727582,,117.562172,0.065,1.0000025785304731,16.943000665607606,0.13389355702192995,0.03209964691826861,,117.5628,13.1500326900568,1.0004903760482184,13.1500326900568,0.13389600697227144,0.03209790399938428,,,
2012-04-30,116.77799999999999,0.09,1.000003569828764,131.48555254745912,0.13086483701850038,-0.006736075407893227,,116.777359,0.09,1.000003569828764,16.944025621534184,0.13086481824117002,-0.006736221647661966,,116.77799999999999,13.1508151564786,1.0004904035032474,13.1508151564786,0.13086781228911737,-0.006735084053174911,,,
2012-05-31,109.7648,0.06,1.0000023802412137,131.4948104647278,0.05187769501061679,-0.060126242582601686,,109.764214,0.06,1.0000023802412137,16.945218652892866,0.05187828048615861,-0.060126101252025776,,109.7648,13.151756752435698,1.0004904365415315,13.151756752435698,0.05187987745474998,-0.06012743225107675,,,
2012-06-29,114.2194,0.08,1.0000031733390453,131.50359960805562,0.04600811972593055,0.040516297534015644,,114.218552,0.08,1.0000031733390453,16.946351275198907,0.04600743488443082,0.04051412726127768,,114.2194,13.152625387583301,1.0004904670195578,13.152625387583301,0.04600911144482289,0.04051709068234444,,,
2012-07-31,115.5706,0.1,1.0000039662790288,131.5130932632853,0.01433745991338986,0.011757671158118654,,115.56967900000001,0.1,1.0000039662790288,16.947527625118862,0.014338895280152641,0.011759896864350416,,115.5706,13.153564486700402,1.0004904999697093,13.153564486700402,0.014338451440407685,0.01175846415220061,,,
2012-08-31,118.4659,0.085,1.0000033715888368,131.52410022615337,0.007328169199666279,0.024968524356693944,,118.46498899999999,0.085,1.0000033715888368,16.9489460451609,0.007328580782346661,0.02496881053118316,,118.4659,13.154673194656501,1.000490538870572,13.154673194656501,0.0073289625358503585,0.02496792961873595,,,
2012-09-28,121.4695,0.09,1.000003569828764,131.53372533431752,0.03980814594105375,0.025280950115217582,,121.468246,0.09,1.000003569828764,16.950186391520802,0.0398058949763922,0.025278249719184576,,121.4695,13.1556332631319,1.0004905725558648,13.1556332631319,0.03980814594105708,0.025281148368941464,,,
2012-10-31,119.259,0.105,1.0000041644893682,131.54431638723082,0.0861193671997893,-0.018278503531773516,,119.257706,0.105,1.0000041644893682,16.951551215032858,0.08611615663451233,-0.018279020706211346,,119.259,13.1566847267223,1.0004906094475512,13.1566847267223,0.08612115211225446,-0.018277908825764633,,,
2012-11-30,119.9339,0.075,1.000002975079388,131.55383387499396,0.04964890625499896,0.005586759731594393,,119.93267800000001,0.075,1.000002975079388,16.95271717451638,0.04965235231098375,0.0055909949443881946,,119.9339,13.1576522882917,1.000490643395147,13.1576522882917,0.04964870792019327,0.005585570239096782,,,
2012-12-31,121.0053,0.035,1.0000013886468542,131.55986677314667,0.04666927872946425,0.008887395288764921,,121.00421100000001,0.035,1.0000013886468542,16.953460975975275,0.04667375522616202,0.008890578985726316,,121.0053,13.1582765568119,1.0004906652979049,13.1582765568119,0.04666670018411634,0.00888580878568268,,,
2013-01-31,127.1996,0.065,1.0000025785304731,131.56691774028008,0.07339777579370077,0.051136724640675535,,127.198479,0.065,1.0000025785304731,16.95436959878763,0.07340212529906687,0.05113692088391342,,127.1996,13.1589661186351,1.0004906894913697,13.1589661186351,0.07339698247920245,0.05113791458500039,,,
2013-02-28,128.8225,0.1,1.0000039662790288,131.57570070378384,0.06021459173821775,0.012691931294537495,,128.821304,0.1,1.0000039662790288,16.95550141529571,0.06022124937062334,0.012691454107142341,,128.8225,13.159826304330199,1.0004907196710136,13.159826304330199,0.06021498831342709,0.012693319130229419,,,
2013-03-28,133.7139,0.065,1.0000025785304731,131.58395243470517,0.12090463345591451,0.03790736040087439,,133.712875,0.065,1.0000025785304731,16.956564774522118,0.12091375932606052,0.03790904034202658,,133.7139,13.1606698825496,1.0004907492677617,13.1606698825496,0.12090304702323817,0.03790597256886152,,,
2013-04-30,136.2828,0.045,1.0000017853142142,131.59015933424257,0.13603979449387293,0.019164743751159286,,136.28178400000002,0.045,1.0000017853142142,16.957364626571767,0.13604488523071212,0.019164958331933102,,136.2828,13.161301119530599,1.0004907714144227,13.161301119530599,0.13603860440230053,0.019163950498903404,,,
2013-05-31,139.5004,0.03,1.0000011902983632,131.59433086310332,0.1525834061639184,0.023578028262715156,,139.499359,0.03,1.0000011902983632,16.957902190598578,0.15258517840479735,0.023578020833144864,,139.5004,13.1617261762809,1.000490786327275,13.1617261762809,0.15258320776370415,0.023577433228709088,,,
2013-06-28,137.6388,0.03,1.0000011902983632,131.5987216921088,0.0818277083356378,-0.013378131002249272,,137.637833,0.03,1.0000011902983632,16.958468014736464,0.08182964231979173,-0.013377700117832014,,137.6388,13.1621653356936,1.000490801734852,13.1621653356936,0.08182631976959942,-0.01337813100224905,,,
2013-07-31,144.7516,0.03,1.0000011902983632,131.60160395681265,0.12345466644754866,0.05165538675128589,,144.75058,0.03,1.0000011902983632,16.958815887943693,0.12345856960245394,0.05165675342641074,,144.7516,13.162453612388802,1.00049081184879,13.162453612388802,0.1234518899236765,0.05165538675128101,,,
2013-08-30,140.4102,0.02,1.000000793571754,131.60569749464625,0.049914054956763376,-0.030023174703764033,,140.40910300000002,0.02,1.000000793571754,16.959343400925018,0.049915289255882955,-0.030023917995504634,,140.4102,13.1628682595577,1.000490826396282,13.1628682595577,0.049912269704488255,-0.03002357144239398,,,
2013-09-30,144.8536,0.005,1.000000198407758,131.60669492618388,0.06276415462415375,0.03163827015185516,,144.85257,0.005,1.000000198407758,16.959471934752106,0.06276590956771932,0.031638994574234136,,144.8536,13.162975854254901,1.0004908301711284,13.162975854254901,0.06276256751859544,0.031637674983460595,,,
2013-10-31,151.5613,0.033,1.0000013093086428,131.61110170190588,0.08633037313350922,0.04627326941930421,,151.560211,0.033,1.0000013093086428,16.96003981307487,0.08633206305060614,0.04627319138103769,,151.5613,13.1634019858223,1.0004908451214696,13.1634019858223,0.08633049215879418,0.046274380355932676,,,
2013-11-29,156.0532,0.063,1.0000024992159535,131.61728878240046,0.13364676764848515,0.029590502682580677,,156.052109,,,,0.13369521020639352,0.02963771276354321,,156.0532,13.164005137685301,1.0004908662822707,13.164005137685301,0.13364807674747192,0.029591692642856104,,,
2013-12-31,160.0993,0.063,1.0000024992159535,131.6235337213428,0.1058612060438664,0.025880248742287115,,160.097992,0.063,1.0000024992159535,16.961560444976033,0.10586476447203652,0.025836827468850077,,160.0993,13.1646297395828,1.0004908881955,13.1646297395828,0.10586251517630174,0.025880248742289558,,,
2014-01-31,154.4561,0.01,1.0000003968056357,131.627434711231,0.09986958604282581,-0.035277761613264014,,154.454803,0.01,1.0000003968056357,16.962063142889644,0.0998737441079105,-0.035277980882387316,,154.4561,13.165047584300098,1.0004909028548936,13.165047584300098,0.09986918921133014,-0.035279864085056234,,,
2014-02-28,161.4863,0.043,1.0000017059839017,131.63143490666215,0.11463622450906552,0.04548545531639059,,161.48494,0.043,1.0000017059839017,16.96257862484548,0.1146395638323836,0.04548542963931124,,161.4863,13.1654304379773,1.0004909162866369,13.1654304379773,0.11463773236604369,0.04548676453221079,,,
2014-03-31,162.8256,0.027999999999999997,1.0000011109562017,131.63610897902004,0.07413173421044994,0.008258074014006356,,162.824524,0.028,1.0000011109562017,16.963180945407625,0.07413715503969787,0.008259902539146768,,162.8256,13.165905760485101,1.0004909329624223,13.165905760485101,0.07413153582054433,0.008257478965836285,,,
2014-04-30,163.9575,0.02,1.000000793571754,131.6384123542988,0.05049082396617299,0.006934111524435904,,163.956421,0.02,1.000000793571754,16.96347776800398,0.05044903822877944,0.006934139038299314,,163.9575,13.166140316892099,1.0004909411913618,13.166140316892099,0.050489118049589665,0.006933794134688753,,,
2014-05-30,167.7623,0.03,1.0000011902983632,131.64084113677444,0.04773255257700049,0.02318756334511418,,167.76123,0.03,1.0000011902983632,16.96379075109753,0.04773443021560264,0.02318777095692126,,167.7623,13.1663780141103,1.000490949530473,13.1663780141103,0.04773124348885882,0.02318796007857049,,,
2014-06-30,171.2255,0.02,1.000000793571754,131.64350496302097,0.10844856642789069,0.02062325823963973,,171.224655,0.02,1.000000793571754,16.964134022916927,0.10845240454835259,0.020624731098048965,,171.2255,13.166649666707402,1.0004909590608164,13.166649666707402,0.10844896324213371,0.020622861505315226,,,
2014-07-31,168.9246,0.018000000000000002,1.0000007142216913,131.6454794356817,0.04595479666388913,-0.013452833535253839,,168.923813,0.018,1.0000007142216913,16.964383749578275,0.045959010702469216,-0.01345228334301718,,168.9246,13.1668481932473,1.0004909660256758,13.1668481932473,0.04595380479656663,-0.013452912886451007,,,
2014-08-29,175.59099999999998,0.018000000000000002,1.0000007142216913,131.6478561214782,0.07830998026419089,0.03944570707147621,,175.590134,0.018,1.0000007142216913,16.964690019190247,0.07831206587779116,0.03944542326293865,,175.59099999999998,13.1670859033549,1.0004909743651873,13.1670859033549,0.07830958349456085,0.03944570707147865,,,
