Date	Open	High	Low	Close	Volume	Unadjusted Close	Turnover
20050322	85.79304	86.19892	84.7276	84.7276	128761400	116.9	11025180000
20050323	84.75659	85.32193	84.61888	84.80008	99265020	117	8427805000
20050324	85.13348	85.51762	84.84357	84.90155	71771700	117.14	6113140000
20050328	85.10448	85.48138	85.02476	85.02476	64765920	117.31	5521057000
20050329	84.90155	85.45238	84.25648	84.45943	100774700	116.53	8550086000
20050330	84.64062	85.66982	84.63338	85.65533	86779570	118.18	7390916000
20050331	85.66257	85.85827	85.43065	85.49587	89748850	117.96	7685750000
20050401	85.98148	86.2424	84.73485	85.11174	134377100	117.43	11477140000
20050404	85.061	85.42339	84.61163	85.25669	98800760	117.63	8420097000
20050405	85.36541	85.80029	85.28568	85.66257	69096020	118.19	5913204000
20050406	85.85102	86.21341	85.65533	85.95974	73554990	118.6	6317608000
20050407	85.82203	86.4381	85.7568	86.4236	65157760	119.24	5611069000
20050408	86.37286	86.40186	85.52486	85.52486	88700260	118	7627320000
20050411	85.73505	85.82928	85.40165	85.5901	63271000	118.09	5417705000
20050412	85.44514	86.29314	84.85081	86.03221	119411200	118.7	10225390000
20050413	85.93075	86.1047	84.8943	85.01752	91141540	117.3	7795125000
20050414	85.11899	85.16248	83.90858	83.90858	137473200	115.77	11634120000
20050415	83.88685	84.22025	82.6982	82.73444	184921900	114.15	15462230000
20050418	82.71269	83.32151	82.59673	82.98811	138406200	114.5	11454030000
20050419	83.42298	83.8651	83.22729	83.64767	94368560	115.41	7893710000
20050420	83.64042	83.80712	82.29957	82.48076	158421700	113.8	13160500000
20050421	83.1983	84.22749	82.90114	84.08254	120669200	116.01	10087320000
20050422	83.88685	84.43768	82.82141	83.76363	123953000	115.57	10267910000
20050425	83.97382	84.43768	83.87235	84.31448	72246740	116.33	6082209000
20050426	84.0463	84.63338	83.45922	83.49546	103980600	115.2	8733745000
20050427	83.24904	84.12603	82.94463	83.82162	117532600	115.65	9823933000
20050428	83.5462	83.84336	82.77068	82.77068	102400000	114.2	8529935000
20050429	83.40124	83.98107	82.60397	83.8941	143880900	115.75	12037280000
20050502	84.12603	84.37246	83.72739	84.3652	77342860	116.4	6521473000
20050503	84.12603	84.69136	83.85061	84.51016	119792700	116.6	10090050000
20050504	84.5464	85.34367	84.27823	85.16248	113795600	117.5	9653302000
20050505	85.28568	85.52486	84.61163	85.13348	134277800	117.46	11382660000
20050506	85.47413	85.51762	84.84357	84.8653	96032210	117.09	8149803000
20050509	84.95229	85.58285	84.83632	85.3944	60668580	117.82	5154684000
20050510	85.061	85.16248	84.35796	84.51016	103520900	116.6	8775534000
20050511	84.74934	85.09	83.96658	84.97403	126946700	117.24	10744740000
20050512	85.03201	85.2277	83.64767	84.03905	131861200	115.95	11165830000
20050513	84.29273	84.52466	83.20555	83.87235	117883600	115.72	9867097000
20050516	83.85786	84.68411	83.82887	84.65512	68090350	116.8	5747378000
20050517	84.38695	85.30743	84.19126	85.22046	84730960	117.58	7180822000
20050518	85.5756	86.30764	85.53211	86.09745	107690500	118.79	9259075000
20050519	86.26414	86.54682	86.03221	86.45984	86715270	119.29	7481846000
20050520	86.49608	86.53232	86.0612	86.33663	64053020	119.12	5520676000
20050523	86.40186	87.00343	86.38737	86.81499	70767820	119.78	6114518000
20050524	86.56856	86.85123	86.39461	86.61205	70362190	119.5	6090980000
20050525	86.50333	86.88022	86.12644	86.54682	66890000	119.41	5777098000
20050526	86.82224	87.12665	86.69902	87.01068	60092410	120.05	5223716000
20050527	87.01792	87.15564	86.82948	87.15564	33998260	120.25	2957681000
20050531	87.03242	87.09765	86.53957	86.59755	61986210	119.48	5377769000
20050601	86.62654	87.64124	86.57581	87.33683	96466540	120.5	8388126000
20050602	87.14114	87.58326	87.04692	87.52528	55852270	120.76	4877535000
20050603	87.37308	87.6195	86.77875	87.08316	84234400	120.15	7329078000
20050606	86.98893	87.11939	86.64828	87.00343	50127830	120.04	4355346000
20050607	87.2571	87.88042	86.98169	87.06866	92005240	120.13	8049783000
20050608	87.28609	87.40206	86.73526	86.90921	69016420	119.91	6009157000
20050609	86.786	87.39482	86.56856	87.32234	78868550	120.48	6860446000
20050610	87.38032	87.44555	86.68452	87.11939	50365280	120.2	4383129000
20050613	86.93095	87.75721	86.83673	87.39482	68298270	120.58	5954626000
20050614	87.30059	87.84418	87.24986	87.59776	46912540	120.86	4104731000
20050615	87.81519	87.87318	87.14114	87.76446	74352740	121.09	6502657000
20050616	87.76446	88.16309	87.64124	87.98914	64353110	121.4	5652930000
20050617	88.44587	88.70785	87.68177	88.31488	73838210	121.36	6529755000
20050620	88.11112	88.66418	88.00924	88.34399	58028750	121.4	5123865000
20050621	88.41676	88.52592	88.07474	88.39493	55048310	121.47	4861921000
20050622	88.54774	88.73695	88.10384	88.4677	64144240	121.57	5668340000
20050623	88.28577	88.48953	87.20148	87.22331	86316540	119.86	7589190000
20050624	87.23787	87.33247	86.48105	86.58293	81332680	118.98	7076332000
20050627	86.57565	86.89585	86.41556	86.70664	70307680	119.15	6094055000
20050628	86.88857	87.49984	86.86674	87.43435	58560970	120.15	5109152000
20050629	87.59445	87.61628	87.15054	87.20148	59170550	119.83	5171055000
20050630	87.48529	87.55806	86.5611	86.72847	85613230	119.18	7423579000
20050701	86.92495	87.17966	86.75031	86.98317	68415170	119.53	5945123000
20050705	86.77941	87.79821	86.73575	87.68177	70838940	120.49	6211139000
20050706	87.609	87.79821	86.89585	86.94678	74299940	119.48	6489143000
20050707	86.08081	87.2888	86.05898	87.2888	141899900	119.95	12289520000
20050708	87.30336	88.28577	87.12144	88.28577	88703750	121.32	7824072000
20050711	88.29305	88.85339	88.2785	88.73695	68382330	121.94	6058991000
20050712	88.70056	89.23907	88.51864	88.96982	71683780	122.26	6368736000
20050713	88.9771	89.15902	88.77334	89.09353	56706660	122.43	5041949000
20050714	89.49377	89.82851	89.13719	89.44283	89013220	122.91	7960233000
20050715	89.35551	89.53743	89.04259	89.39188	77143100	122.84	6888364000
20050718	89.14447	89.23907	88.817	89.03531	78075470	122.35	6954423000
20050719	89.29729	89.58837	89.07898	89.52287	81773380	123.02	7306151000
20050720	89.20996	90.03955	88.99893	89.82851	95645930	123.44	8576241000
